source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
FOLLOW-UP:AE FOLLOW-UP,0,PHUSE_SV_VISIT_maps_to,FOLLOW-UP:AE FOLLOW-UP,2000000003,PHUSE_custom,1970-01-01,2099-12-31,
FOLLOW-UP:RETRIEVAL,0,PHUSE_SV_VISIT_maps_to,FOLLOW-UP:RETRIEVAL,2000000003,PHUSE_custom,1970-01-01,2099-12-31,
SCREENING:SCREENING 1,0,PHUSE_SV_VISIT_maps_to,SCREENING:SCREENING 1,2000000002,PHUSE_custom,1970-01-01,2099-12-31,
SCREENING:SCREENING 2,0,PHUSE_SV_VISIT_maps_to,SCREENING:SCREENING 2,2000000002,PHUSE_custom,1970-01-01,2099-12-31,
"SCREENING:UNSCHEDULED 1.1",0,PHUSE_SV_VISIT_maps_to,"SCREENING:UNSCHEDULED 1.1",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"SCREENING:UNSCHEDULED 1.2",0,PHUSE_SV_VISIT_maps_to,"SCREENING:UNSCHEDULED 1.2",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"SCREENING:UNSCHEDULED 1.3",0,PHUSE_SV_VISIT_maps_to,"SCREENING:UNSCHEDULED 1.3",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
TREATMENT:AE FOLLOW-UP,0,PHUSE_SV_VISIT_maps_to,TREATMENT:AE FOLLOW-UP,2000000003,PHUSE_custom,1970-01-01,2099-12-31,
TREATMENT:AMBUL ECG PLACEMENT,0,PHUSE_SV_VISIT_maps_to,TREATMENT:AMBUL ECG PLACEMENT,2000000004,PHUSE_custom,1970-01-01,2099-12-31,
TREATMENT:AMBUL ECG REMOVAL,0,PHUSE_SV_VISIT_maps_to,TREATMENT:AMBUL ECG REMOVAL,2000000004,PHUSE_custom,1970-01-01,2099-12-31,
TREATMENT:BASELINE,0,PHUSE_SV_VISIT_maps_to,TREATMENT:BASELINE,2000000004,PHUSE_custom,1970-01-01,2099-12-31,
TREATMENT:RETRIEVAL,0,PHUSE_SV_VISIT_maps_to,TREATMENT:RETRIEVAL,2000000004,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 1.1",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 1.1",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 1.2",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 1.2",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 10.2",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 10.2",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 11.2",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 11.2",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 12.1",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 12.1",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 13.1",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 13.1",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 3.1",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 3.1",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
"TREATMENT:UNSCHEDULED 4.1",0,PHUSE_SV_VISIT_maps_to,"TREATMENT:UNSCHEDULED 4.1",2000000005,PHUSE_custom,1970-01-01,2099-12-31,
